,Year,Series,Value
Ireland,2009,Index of industrial production: Basic metals (Index base: 2005=100),73.7
Ireland,2010,Index of industrial production: Basic metals (Index base: 2005=100),87
Ireland,2011,Index of industrial production: Basic metals (Index base: 2005=100),83.6
Ireland,2012,Index of industrial production: Basic metals (Index base: 2005=100),78.6
Ireland,2013,Index of industrial production: Basic metals (Index base: 2005=100),90.9
Ireland,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),114.7
Ireland,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),113.8
Ireland,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),79.5
Ireland,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),66.4
Ireland,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),61.1
Ireland,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),63.9
Ireland,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),59.7
Ireland,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",104.2
Ireland,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",108.6
Ireland,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",101.5
Ireland,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",105.1
Ireland,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",101.8
Ireland,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",99.3
Ireland,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",93.2
Ireland,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",107.6
Israel,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",115
Israel,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",123.3
Israel,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",115.2
Israel,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",126.1
Israel,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",128.7
Israel,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",133.9
Israel,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",134.6
Israel,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",136.2
Israel,2007,Index of industrial production: Mining (Index base: 2005=100),113.9
Israel,2008,Index of industrial production: Mining (Index base: 2005=100),131.8
Israel,2009,Index of industrial production: Mining (Index base: 2005=100),89.1
Israel,2010,Index of industrial production: Mining (Index base: 2005=100),165.2
Israel,2011,Index of industrial production: Mining (Index base: 2005=100),160.4
Israel,2012,Index of industrial production: Mining (Index base: 2005=100),147
Israel,2013,Index of industrial production: Mining (Index base: 2005=100),194.2
Israel,2014,Index of industrial production: Mining (Index base: 2005=100),214.4
Israel,2007,Index of industrial production: Manufacturing (Index base: 2005=100),115
Israel,2008,Index of industrial production: Manufacturing (Index base: 2005=100),123
Israel,2009,Index of industrial production: Manufacturing (Index base: 2005=100),115.9
Israel,2010,Index of industrial production: Manufacturing (Index base: 2005=100),125.1
Israel,2011,Index of industrial production: Manufacturing (Index base: 2005=100),127.9
Israel,2012,Index of industrial production: Manufacturing (Index base: 2005=100),133.9
Israel,2013,Index of industrial production: Manufacturing (Index base: 2005=100),132.5
Israel,2014,Index of industrial production: Manufacturing (Index base: 2005=100),133.3
Israel,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",105.1
Israel,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",103.8
Israel,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",102.3
Israel,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",105.2
Israel,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",108.5
Israel,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",109.2
Israel,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",109.5
Israel,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",109.6
Israel,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",100.3
Israel,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",98
Israel,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",84
Israel,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",86.2
Israel,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",80.6
Israel,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",76.2
Israel,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",71.6
Israel,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",73.1
Israel,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",113.2
Israel,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",130.9
Israel,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",118.6
Israel,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",134.3
Israel,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",136.4
Israel,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",142.2
Israel,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",143.6
Israel,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",141.2
Israel,2007,Index of industrial production: Basic metals (Index base: 2005=100),106.6
Israel,2008,Index of industrial production: Basic metals (Index base: 2005=100),99.4
Israel,2009,Index of industrial production: Basic metals (Index base: 2005=100),82.4
Israel,2010,Index of industrial production: Basic metals (Index base: 2005=100),93.2
Israel,2011,Index of industrial production: Basic metals (Index base: 2005=100),98.8
Israel,2012,Index of industrial production: Basic metals (Index base: 2005=100),98.7
Israel,2013,Index of industrial production: Basic metals (Index base: 2005=100),97.4
Israel,2014,Index of industrial production: Basic metals (Index base: 2005=100),95.6
Israel,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),118.5
Israel,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),122.2
Israel,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),117
Israel,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),122.5
Israel,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),128.6
Israel,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),136.5
Israel,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),133.2
Israel,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),136
Italy,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",105.7
Italy,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",102.3
Italy,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",83.2
Italy,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",89
Italy,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",89.3
Italy,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",84
Italy,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",81.3
Italy,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",80.5
Italy,2007,Index of industrial production: Mining (Index base: 2005=100),91.9
Italy,2008,Index of industrial production: Mining (Index base: 2005=100),84.6
Italy,2009,Index of industrial production: Mining (Index base: 2005=100),74.3
Italy,2010,Index of industrial production: Mining (Index base: 2005=100),73.2
Italy,2011,Index of industrial production: Mining (Index base: 2005=100),74.7
Italy,2012,Index of industrial production: Mining (Index base: 2005=100),75.5
Italy,2013,Index of industrial production: Mining (Index base: 2005=100),69.1
Italy,2014,Index of industrial production: Mining (Index base: 2005=100),67.1
Italy,2007,Index of industrial production: Manufacturing (Index base: 2005=100),106.2
Italy,2008,Index of industrial production: Manufacturing (Index base: 2005=100),102.8
Italy,2009,Index of industrial production: Manufacturing (Index base: 2005=100),82.9
Italy,2010,Index of industrial production: Manufacturing (Index base: 2005=100),88.9
Italy,2011,Index of industrial production: Manufacturing (Index base: 2005=100),89.5
